Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 33.268240451812744
Inferencing time --- 1253.3241395950317
Inferencing time --- 1253.462900876999
Inferencing time --- 1256.3229024410248
Inferencing time --- 1256.4900851249695
Inferencing time --- 1256.623765707016
Inferencing time --- 1256.7561128139496
Inferencing time --- 1262.6847727298737
Inferencing time --- 1262.8526124954224
Inferencing time --- 1263.0029783248901
Inferencing time --- 1267.1880733966827
Inferencing time --- 1267.3516471385956
Inferencing time --- 1267.4834594726562
Inferencing time --- 1267.6140797138214
Inferencing time --- 1273.4146378040314
Inferencing time --- 1273.581734418869
Inferencing time --- 1273.7107119560242
Inferencing time --- 1278.4666101932526
Inferencing time --- 1278.624119758606
Inferencing time --- 1278.758148908615
Inferencing time --- 1278.8918306827545
Inferencing time --- 1283.874269247055
Inferencing time --- 1284.0347950458527
Inferencing time --- 1284.1650793552399
Inferencing time --- 1288.880794763565
Inferencing time --- 1289.0415110588074
Inferencing time --- 1289.1738169193268
Inferencing time --- 1289.3036649227142
Inferencing time --- 1295.6603617668152
Inferencing time --- 1295.8273031711578
Inferencing time --- 1295.972793340683
Inferencing time --- 1299.579336643219
Inferencing time --- 1299.7379326820374
Inferencing time --- 1299.8932428359985
Inferencing time --- 1300.0193214416504
Inferencing time --- 1305.7490825653076
Inferencing time --- 1305.9126195907593
Inferencing time --- 1306.0420153141022
Inferencing time --- 1310.352008342743
Inferencing time --- 1310.5140671730042
Inferencing time --- 1310.6450831890106
Inferencing time --- 1310.7794725894928
Inferencing time --- 1315.556566953659
Inferencing time --- 1315.7211771011353
Inferencing time --- 1315.8557872772217
Inferencing time --- 1320.7556688785553
Inferencing time --- 1320.9227285385132
Inferencing time --- 1321.059523820877
Inferencing time --- 1321.1885759830475
Inferencing time --- 1326.0394039154053
Inferencing time --- 1326.199383020401
Inferencing time --- 1326.3303673267365
Inferencing time --- 1331.3186655044556
Inferencing time --- 1331.4859960079193
Inferencing time --- 1331.6374516487122
Inferencing time --- 1331.7671747207642
Inferencing time --- 1336.5608694553375
Inferencing time --- 1336.728921175003
Inferencing time --- 1336.8785030841827
Inferencing time --- 1340.9912161827087
Inferencing time --- 1341.159325838089
Inferencing time --- 1341.302963733673
Inferencing time --- 1341.4331016540527
Inferencing time --- 1347.082644701004
Inferencing time --- 1347.2445266246796
Inferencing time --- 1347.3760137557983
Inferencing time --- 1353.0556740760803
Inferencing time --- 1353.225430727005
Inferencing time --- 1353.364294052124
Inferencing time --- 1353.4968733787537
Inferencing time --- 1358.3002619743347
Inferencing time --- 1358.4654235839844
Inferencing time --- 1358.597885131836
Inferencing time --- 1363.214699268341
Inferencing time --- 1363.3743546009064
Inferencing time --- 1363.5248713493347
Inferencing time --- 1363.6607723236084
Inferencing time --- 1368.9053876399994
Inferencing time --- 1369.073145866394
Inferencing time --- 1369.2143275737762
Inferencing time --- 1372.6996133327484
Inferencing time --- 1372.8675768375397
Inferencing time --- 1373.013634443283
Inferencing time --- 1373.1438586711884
Inferencing time --- 1379.2894847393036
Inferencing time --- 1379.4575791358948
Inferencing time --- 1379.6121559143066
Inferencing time --- 1383.3132569789886
Inferencing time --- 1383.481650352478
Inferencing time --- 1383.632786989212
Inferencing time --- 1383.764748096466
Inferencing time --- 1389.5633127689362
Inferencing time --- 1389.7306978702545
Inferencing time --- 1389.8781514167786
Inferencing time --- 1393.7876176834106
Inferencing time --- 1393.956248998642
Inferencing time --- 1394.098637342453
Inferencing time --- 1394.2319595813751
Inferencing time --- 1399.9424254894257
Inferencing time --- 1400.100698709488
Inferencing time --- 1400.2518873214722
Inferencing time --- 1404.5390939712524
Inferencing time --- 1404.6946427822113
Inferencing time --- 1404.8370938301086
Inferencing time --- 1404.9694466590881
Inferencing time --- 1410.9178702831268
Inferencing time --- 1411.0819263458252
Inferencing time --- 1411.2098293304443
Inferencing time --- 1414.8149724006653
Inferencing time --- 1414.9796702861786
Inferencing time --- 1415.1308064460754
Inferencing time --- 1415.2612354755402
Inferencing time --- 1420.974629163742
Inferencing time --- 1421.1339502334595
Inferencing time --- 1421.2660706043243
Inferencing time --- 1425.402562379837
Inferencing time --- 1425.5599007606506
Inferencing time --- 1425.6943962574005
Inferencing time --- 1425.8267028331757
Inferencing time --- 1431.7162418365479
Inferencing time --- 1431.8836030960083
Inferencing time --- 1432.0307414531708
Inferencing time --- 1436.0789573192596
Inferencing time --- 1436.236201286316
Inferencing time --- 1436.3838748931885
Inferencing time --- 1436.5176358222961
Inferencing time --- 1442.7346742153168
Inferencing time --- 1442.902888059616
Inferencing time --- 1443.0532641410828
Inferencing time --- 1446.6454102993011
Inferencing time --- 1446.8079652786255
Inferencing time --- 1446.9437334537506
Inferencing time --- 1447.0761642456055
Inferencing time --- 1452.4483590126038
Inferencing time --- 1452.6139035224915
Inferencing time --- 1452.749629497528
Inferencing time --- 1457.3662695884705
Inferencing time --- 1457.525315284729
Inferencing time --- 1457.6743614673615
Inferencing time --- 1457.8074424266815
Inferencing time --- 1462.375433921814
Inferencing time --- 1462.531189918518
Inferencing time --- 1462.6792430877686
Inferencing time --- 1466.950207233429
Inferencing time --- 1467.112506866455
Inferencing time --- 1467.2429172992706
Inferencing time --- 1467.373101234436
Inferencing time --- 1473.3504490852356
Inferencing time --- 1473.5185358524323
Inferencing time --- 1473.6497008800507
Inferencing time --- 1477.5446343421936
Inferencing time --- 1477.710149049759
Inferencing time --- 1477.8456439971924
Inferencing time --- 1477.9734218120575
Inferencing time --- 1483.5837037563324
Inferencing time --- 1483.746659040451
Inferencing time --- 1483.8798761367798
Inferencing time --- 1487.8851096630096
Inferencing time --- 1488.046284198761
Inferencing time --- 1488.1985189914703
Inferencing time --- 1488.3289921283722
Inferencing time --- 1493.8848052024841
Inferencing time --- 1494.0404071807861
Inferencing time --- 1494.184820175171
Inferencing time --- 1498.2503774166107
Inferencing time --- 1498.4132688045502
Inferencing time --- 1498.5427696704865
Inferencing time --- 1498.6753087043762
Inferencing time --- 1504.0355155467987
Inferencing time --- 1504.2031064033508
Inferencing time --- 1504.3383612632751
Inferencing time --- 1508.4327640533447
Inferencing time --- 1508.6017129421234
Inferencing time --- 1508.745106935501
Inferencing time --- 1508.8761241436005
Inferencing time --- 1515.7814419269562
Inferencing time --- 1515.9398016929626
Inferencing time --- 1516.0890555381775
Inferencing time --- 1518.3234679698944
Inferencing time --- 1518.4883122444153
Inferencing time --- 1518.6192553043365
Inferencing time --- 1518.75021982193
Inferencing time --- 1525.4017269611359
Inferencing time --- 1525.5600390434265
Inferencing time --- 1525.7028205394745
Inferencing time --- 1528.2260892391205
Inferencing time --- 1528.3836860656738
Inferencing time --- 1528.533143043518
Inferencing time --- 1528.6664445400238
Inferencing time --- 1535.550895690918
Inferencing time --- 1535.7184121608734
Inferencing time --- 1535.8519010543823
Inferencing time --- 1538.2283210754395
Inferencing time --- 1538.3878498077393
Inferencing time --- 1538.524744272232
Inferencing time --- 1538.6532304286957
Inferencing time --- 1546.2717752456665
Inferencing time --- 1546.4260668754578
Inferencing time --- 1546.5710906982422
Inferencing time --- 1549.3049108982086
Inferencing time --- 1549.4631967544556
Inferencing time --- 1549.6134209632874
Inferencing time --- 1549.7560358047485
Inferencing time --- 1556.0529420375824
Inferencing time --- 1556.217289686203
Inferencing time --- 1556.3514375686646
Inferencing time --- 1559.5200774669647
Inferencing time --- 1559.6763956546783
Inferencing time --- 1559.8171172142029
Inferencing time --- 1559.9494171142578
Inferencing time --- 1565.8510448932648
Inferencing time --- 1566.020923614502
Inferencing time --- 1566.1548554897308
Inferencing time --- 1569.8221590518951
Inferencing time --- 1569.989818096161
Inferencing time --- 1570.1365749835968
Inferencing time --- 1570.266651391983
Inferencing time --- 1576.2525660991669
Inferencing time --- 1576.4198544025421
Inferencing time --- 1576.565648317337
Inferencing time --- 1579.9765119552612
Inferencing time --- 1580.1359469890594
Inferencing time --- 1580.2677900791168
Inferencing time --- 1580.4017407894135
Inferencing time --- 1586.6467216014862
Inferencing time --- 1586.8074600696564
Inferencing time --- 1586.9585053920746
Inferencing time --- 1590.5038940906525
Inferencing time --- 1590.6711821556091
Inferencing time --- 1590.8200907707214
Inferencing time --- 1590.945491552353
Inferencing time --- 1596.8589618206024
Inferencing time --- 1597.0149729251862
Inferencing time --- 1597.1596729755402
Inferencing time --- 1600.8906569480896
Inferencing time --- 1601.0500173568726
Inferencing time --- 1601.2021152973175
Inferencing time --- 1601.3327651023865
Inferencing time --- 1606.8113868236542
Inferencing time --- 1606.976897239685
Inferencing time --- 1607.113558769226
Inferencing time --- 1610.9513187408447
Inferencing time --- 1611.1190412044525
Inferencing time --- 1611.2686269283295
Inferencing time --- 1611.3991923332214
Inferencing time --- 1618.0384559631348
Inferencing time --- 1618.205982208252
Inferencing time --- 1618.3480796813965
Inferencing time --- 1621.4365916252136
Inferencing time --- 1621.6044147014618
Inferencing time --- 1621.7463870048523
Inferencing time --- 1621.8794491291046
Inferencing time --- 1628.1652300357819
Inferencing time --- 1628.319346666336
Inferencing time --- 1628.611627817154
Current ACC, AUC, AP, AR, mF1 for ['Celeb-real', 'Celeb-synthesis', 'YouTube-real'] --- ['fake', 'real'] --                 13.733075435203096 -- 68.97141907610501 -- 79.40562103937765 -- 56.145729478231964 -- 65.78003835304791
Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 32.67328906059265
Inferencing time --- 51.25563335418701
Inferencing time --- 51.31139612197876
Inferencing time --- 51.46829056739807
Inferencing time --- 51.604649782180786
Inferencing time --- 51.732728481292725
Inferencing time --- 51.851662397384644
Inferencing time --- 51.9746253490448
Inferencing time --- 61.797539949417114
Inferencing time --- 63.00957226753235
Inferencing time --- 63.167595863342285
Inferencing time --- 63.312981605529785
Inferencing time --- 63.43419003486633
Inferencing time --- 63.71007061004639
Inferencing time --- 63.82899188995361
Inferencing time --- 73.03954911231995
Inferencing time --- 73.20761513710022
Inferencing time --- 73.3554699420929
Inferencing time --- 73.47645807266235
Inferencing time --- 73.59808826446533
Inferencing time --- 74.75619912147522
Inferencing time --- 74.87847399711609
Inferencing time --- 82.87632751464844
Inferencing time --- 83.05180406570435
Inferencing time --- 83.64042210578918
Inferencing time --- 83.76280188560486
Inferencing time --- 83.88550615310669
Inferencing time --- 85.20561003684998
Inferencing time --- 85.32704067230225
Inferencing time --- 92.77047324180603
Inferencing time --- 92.93800234794617
Inferencing time --- 93.56795740127563
Inferencing time --- 93.6893618106842
Inferencing time --- 93.81122207641602
Inferencing time --- 94.66927695274353
Inferencing time --- 94.7890191078186
Inferencing time --- 102.93005466461182
Inferencing time --- 103.09006404876709
Inferencing time --- 104.09020686149597
Inferencing time --- 104.21083998680115
Inferencing time --- 104.33644723892212
Inferencing time --- 104.45820307731628
Inferencing time --- 104.57934641838074
Inferencing time --- 113.32880425453186
Inferencing time --- 113.4912109375
Inferencing time --- 114.70473456382751
Inferencing time --- 114.82088303565979
Inferencing time --- 114.94580078125
Inferencing time --- 115.0681664943695
Inferencing time --- 115.19212245941162
Inferencing time --- 124.70701909065247
Inferencing time --- 124.87327575683594
Inferencing time --- 125.00332808494568
Inferencing time --- 125.12328219413757
Inferencing time --- 125.29210138320923
Inferencing time --- 125.41257643699646
Inferencing time --- 125.53571033477783
Inferencing time --- 133.63176846504211
Inferencing time --- 133.79407954216003
Inferencing time --- 133.93758487701416
Inferencing time --- 134.05926489830017
Inferencing time --- 134.5627725124359
Inferencing time --- 134.6842212677002
Inferencing time --- 134.8088252544403
Inferencing time --- 143.11888098716736
Inferencing time --- 143.28731679916382
Inferencing time --- 143.43188071250916
Inferencing time --- 143.5533425807953
Inferencing time --- 144.29007196426392
Inferencing time --- 144.4098801612854
Inferencing time --- 144.5334551334381
Inferencing time --- 152.32399153709412
Inferencing time --- 152.48873949050903
Inferencing time --- 152.8784704208374
Inferencing time --- 152.99901509284973
Inferencing time --- 154.3056607246399
Inferencing time --- 154.42656660079956
Inferencing time --- 154.5555522441864
Inferencing time --- 162.19119906425476
Inferencing time --- 162.35891699790955
Inferencing time --- 162.50454115867615
Inferencing time --- 162.6267831325531
Inferencing time --- 163.72502160072327
Inferencing time --- 163.84807467460632
Inferencing time --- 163.97077178955078
Inferencing time --- 171.90406346321106
Inferencing time --- 172.06517004966736
Inferencing time --- 172.19346261024475
Inferencing time --- 172.31796836853027
Inferencing time --- 173.5657479763031
Inferencing time --- 173.6875503063202
Inferencing time --- 173.81444191932678
Inferencing time --- 181.21507954597473
